orderId,detailId,skuNo,catergory1,catergory2,catergory3,menuTitle,type,amount,cnt,optExtra,size,cupInfo,opt1,opt2,opt3,opt5,opt6,opt7,opt8,opt9,foam1_cnt,foam1_price,foam2_cnt,foam2_price,foam3_cnt,foam3_price,foam4_cnt,foam4_price,foam5_cnt,foam5_price,foam6_cnt,foam6_price,foam7_cnt,foam7_price,foam8_cnt,foam8_price,foam9_cnt,foam9_price,foam10_cnt,foam10_price,foam11_cnt,foam11_price,foam12_cnt,foam12_price,addshot_cnt,addshot_price,addshot2_cnt,addshot2_price,addshot3_cnt,addshot3_price,addshot4_cnt,addshot4_price,prepareStartTime,prepareEndTime,simultaneousPrepare
240319MMTHD000111023,240319MMTHD000111023002,BCCF000021,B,C,CF,"바닐라 크럼블 아이스크림 라떼",1,4900,1,NULL,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1710834334574,1710834335574,0
240319MMTHD000111023,240319MMTHD000111023003,BCCF000023,B,C,CF,아메리카노,1,1600,1,NULL,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1710834334574,1710834335574,0
240319MMTHD000111024,240319MMTHD000111024001,E0050097,E,0,05,"꿀 우유 크림 도넛",2,3500,1,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240319MMTHD000111024,240319MMTHD000111024002,BCCF000025,B,C,CF,"아샷추 아이스티",1,3400,1,NULL,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240319MMTHD000111024,240319MMTHD000111024003,BCCF000018,B,C,CF,"믹스 커피 ",1,3000,1,NULL,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240319MMTHD000111025,240319MMTHD000111025001,E0050097,E,0,05,"꿀 우유 크림 도넛",2,3500,1,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1710834693228,1710834694228,0
240319MMTHD000111026,240319MMTHD000111026001,BCCF000021,B,C,CF,"바닐라 크럼블 아이스크림 라떼",1,4900,1,NULL,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1710834694082,1710834695082,0
240319MMTHD000111027,240319MMTHD000111027001,BCCF000021,B,C,CF,"바닐라 크럼블 아이스크림 라떼",1,4900,1,NULL,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1710834625771,1710834626771,0
240319MMTHD000111028,240319MMTHD000111028001,BCCF000021,B,C,CF,"바닐라 크럼블 아이스크림 라떼",1,4900,1,NULL,1,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1710834694688,1710834695688,0
240319MMTHD000111029,240319MMTHD000111029001,E0050097,E,0,05,"꿀 우유 크림 도넛",2,3500,1,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1710834794095,1710834795095,0
240319MMTHD000111030,240319MMTHD000111030001,BCCF000025,B,C,CF,"아샷추 아이스티",1,4400,1,NULL,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1710835911612,1710835969347,0
240319MMTHD000111031,240319MMTHD000111031001,BCCF000023,B,C,CF,아메리카노,1,1600,1,NULL,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1710838486725,1710838487725,0
240319MMTHD000111032,240319MMTHD000111032001,BCCF000025,B,C,CF,"아샷추 아이스티",1,3400,1,NULL,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240319MMTHD000111033,240319MMTHD000111033001,BCCF000025,B,C,CF,"아샷추 아이스티",1,3400,1,NULL,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1710839080606,1710839081711,0
240319MMTHD000111033,240319MMTHD000111033002,E0050097,E,0,05,"꿀 우유 크림 도넛",2,3500,1,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1710839085101,1710839085735,0
240319MMTHD000111035,240319MMTHD000111035001,BCCF000018,B,C,CF,"믹스 커피 ",1,3000,1,NULL,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1710840936606,1710840937974,0
240319MMTHD000111036,240319MMTHD000111036001,BCCF000025,B,C,CF,"아샷추 아이스티",1,3400,1,NULL,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1710840962501,1710840963501,0
240319MMTHD000111036,240319MMTHD000111036002,BCCF000027,B,C,CF,"카페 라떼",1,2700,1,NULL,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1710840962501,1710840963501,0
240319MMTHD000111037,240319MMTHD000111037001,BCCF000027,B,C,CF,"카페 라떼",1,2700,1,NULL,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1710841910900,1710841911900,0
240319MMTHD000111037,240319MMTHD000111037002,BCCF000027,B,C,CF,"카페 라떼",1,2700,1,NULL,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1710841910900,1710841911900,0
240319MMTHD000111038,240319MMTHD000111038001,BCCB000040,B,C,CB,콜드브루,1,2300,1,NULL,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1710842666103,1710842667103,0
240319MMTHD000111039,240319MMTHD000111039001,BCCF000021,B,C,CF,"바닐라 크럼블 아이스크림 라떼",1,4900,1,NULL,1,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1710842669865,1710842670865,0
240319MMTHD000111040,240319MMTHD000111040001,BCCF000023,B,C,CF,아메리카노,1,1600,1,NULL,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1710842668925,1710842669925,0
240319MMTHD000111041,240319MMTHD000111041001,BCCF000002,B,C,CF,"꿀 커피",1,2300,1,NULL,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1710843992126,1710843993126,0
240319MMTHD000111042,240319MMTHD000111042001,BCCF000010,B,C,CF,"디카페인 아메리카노",1,2300,1,NULL,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1710845084492,1710845085492,0
240319MMTHD000121001,240319MMTHD000121001001,E0050063,E,0,05,구슬아이스크림(L),1,8000,1,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240319MMTHD000121002,240319MMTHD000121002001,E900000,E,9,00,"EVENT 아메리카노",1,1000,1,NULL,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240319MMTHD000121003,240319MMTHD000121003001,E900000,E,9,00,"EVENT 아메리카노",1,1000,1,NULL,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240319MMTHD000121004,240319MMTHD000121004001,E900000,E,9,00,"EVENT 아메리카노",1,1000,1,NULL,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240319MMTHD000121005,240319MMTHD000121005001,E900000,E,9,00,"EVENT 아메리카노",1,1000,1,NULL,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240319MMTHD000121006,240319MMTHD000121006001,E900000,E,9,00,"EVENT 아메리카노",1,1000,1,NULL,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240319MMTHD000121007,240319MMTHD000121007001,E900000,E,9,00,"EVENT 아메리카노",1,1000,1,NULL,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240319MMTHD000121008,240319MMTHD000121008001,BCCF000023,B,C,CF,아메리카노,1,1600,1,NULL,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240319MMTHD000121009,240319MMTHD000121009001,BCCF000025,B,C,CF,"아샷추 아이스티",1,3400,1,NULL,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240319MMTHD000121010,240319MMTHD000121010001,M008057,M,0,08,"아샷추 아이스티",1,3500,1,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240319MMTHD000121011,240319MMTHD000121011001,M000001,M,0,00,아메리카노,1,2800,1,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240319MMTHD000121012,240319MMTHD000121012001,M008057,M,0,08,"아샷추 아이스티",1,3500,1,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240319MMTHD000121013,240319MMTHD000121013001,M008057,M,0,08,"아샷추 아이스티",1,3500,1,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240319MMTHD000121014,240319MMTHD000121014001,M008057,M,0,08,"아샷추 아이스티",1,3500,1,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240319MMTHD000121015,240319MMTHD000121015001,M008063,M,0,08,에스프레소,1,2800,1,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240319MMTHD000121016,240319MMTHD000121016001,M008063,M,0,08,에스프레소,1,2800,1,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240319MMTHD000121017,240319MMTHD000121017001,M008063,M,0,08,에스프레소,1,2800,1,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240319MMTHD000121018,240319MMTHD000121018001,M008063,M,0,08,에스프레소,1,2800,1,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240319MMTHD000121019,240319MMTHD000121019001,M008063,M,0,08,에스프레소,1,2800,1,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240319MMTHD000121020,240319MMTHD000121020001,E900000,E,9,00,"EVENT 아메리카노",1,1000,1,NULL,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240319MMTHD000121034,240319MMTHD000121034001,BCCF000021,B,C,CF,"바닐라 크럼블 아이스크림 라떼",1,4900,1,NULL,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1710838981596,1710838982596,0
240320099911001,240320099911001001,E0050097,E,0,05,"꿀 우유 크림 도넛",2,3500,1,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1710953456028,1710953462707,0
240320099911002,240320099911002001,E101009,E,1,01,"플레인 베이글",2,3500,1,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1710953473217,1710953476804,0
240320099916001,240320099916001001,FDDS000100,F,D,DS,"매머드 크룽지",2,3000,1,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1710932595105,1710932596105,1
240320099916002,240320099916002001,BCCF000001,B,C,CF,"꿀 라떼",1,3100,1,NULL,2,2,1,0,0,0,0,1,0,0,0,400,0,400,0,400,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,400,0,400,0,0,0,0,0,0,1710937836543,1710937990757,1
240320099916003,240320099916003001,BCCF000002,B,C,CF,"꿀 커피",1,2300,1,NULL,2,2,1,0,0,0,0,0,0,0,0,400,0,400,0,400,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,400,0,400,0,0,0,0,0,0,1710942662356,1710942675181,1
240320099916004,240320099916004001,BCCF000027,B,C,CF,"카페 라떼",1,2700,1,NULL,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,400,0,0,0,0,0,0,1710942690559,1710942691559,1
240320099916005,240320099916005001,FDDS000235,F,D,DS,"슈 찬 붕어빵",1,1600,1,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1710944421067,1710944426503,1
240320099916006,240320099916006001,FDDS000234,F,D,DS,"팥 찬 붕어빵",1,1600,1,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1710946907036,1710946916322,1
240320099916006,240320099916006002,FDDS000235,F,D,DS,"슈 찬 붕어빵",1,1600,1,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1710946926686,1710946944569,1
240320099916006,240320099916006003,FDDS000215,F,D,DS,"매머드 크룽지",1,3000,1,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1710946954479,1710946955751,1
240320099916007,240320099916007001,BCCF000023,B,C,CF,아메리카노,1,1600,1,NULL,2,2,1,0,0,0,0,0,0,0,0,400,0,400,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,400,0,400,0,0,0,0,0,0,1710960151472,1710960163514,1
240320099916008,240320099916008001,FDDS000100,F,D,DS,"매머드 크룽지",2,3000,1,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1710960297338,1710960333157,1
240320099916008,240320099916008002,FDDS000090,F,D,DS,"매머드 고메버터 초코 스콘",2,2900,1,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1710960295471,1710960351834,1
240320099916008,240320099916008003,FDDS000091,F,D,DS,"매머드 고메버터 플레인 스콘",2,2900,1,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1710960293379,1710960337442,1
240320100016001,240320100016001001,BCCF000002,B,C,CF,"꿀 커피",1,2300,1,NULL,2,2,1,0,0,0,0,0,0,0,0,400,0,400,0,400,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,400,0,400,0,0,0,0,0,0,1710922364791,1710922365791,1
240320100016002,240320100016002001,BCCF000027,B,C,CF,"카페 라떼",1,2700,1,NULL,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,400,0,0,0,0,0,0,1710922402333,1710922403333,1
240320100016003,240320100016003001,BCCF000023,B,C,CF,아메리카노,1,1600,1,NULL,2,2,1,0,0,0,0,0,0,0,0,400,0,400,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,400,0,400,0,0,0,0,0,0,1710922402993,1710922403993,1
240320100016004,240320100016004001,BCCB000032,B,C,CB,"달고나 콜드브루 라떼",1,4500,1,NULL,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,400,0,0,1710922403517,1710922404517,1
240320100016005,240320100016005001,BCCF000023,B,C,CF,아메리카노,1,1600,1,NULL,2,2,1,0,0,0,0,0,0,0,0,400,0,400,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,400,0,400,0,0,0,0,0,0,1710922474581,1710922475581,1
240320100016006,240320100016006001,BCCF000002,B,C,CF,"꿀 커피",1,2300,1,NULL,2,2,1,0,0,0,0,0,0,0,0,400,0,400,0,400,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,400,0,400,0,0,0,0,0,0,1710922518484,1710922519484,1
240320100016007,240320100016007001,BCCB000041,B,C,CB,"콜드브루 라떼",1,3000,1,NULL,2,2,1,0,0,0,0,1,0,0,0,400,0,400,0,400,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,400,0,0,1710924407081,1710924408081,1
240320100016008,240320100016008001,BCCB000041,B,C,CB,"콜드브루 라떼",1,3000,1,NULL,2,2,1,0,0,0,0,1,0,0,0,400,0,400,0,400,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,400,0,0,1710924517233,1710924518233,1
240320100016009,240320100016009001,BCCB000041,B,C,CB,"콜드브루 라떼",1,3000,1,NULL,2,2,1,0,0,0,0,1,0,0,0,400,0,400,0,400,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,400,0,0,1710924594149,1710924595149,1
240320100016010,240320100016010001,BCCB000041,B,C,CB,"콜드브루 라떼",1,3000,1,NULL,2,2,1,0,0,0,0,1,0,0,0,400,0,400,0,400,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,400,0,0,1710924677673,1710924678673,1
240320100016011,240320100016011001,BNLT000048,B,N,LT,"토피넛 라떼",1,3300,1,NULL,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,400,0,500,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,400,0,0,0,0,0,0,1710925021328,1710925022328,1
240320100016012,240320100016012001,BCCF000023,B,C,CF,아메리카노,1,1600,1,NULL,2,2,1,0,0,0,0,0,0,0,0,400,0,400,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,400,0,400,0,0,0,0,0,0,1710925676969,1710925677969,1
240320100016013,240320100016013001,BNFB000078,B,N,FB,"자바칩 프라페",1,4500,1,NULL,2,2,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1710925685841,1710925686841,1
240320100016013,240320100016013002,BNFB000083,B,N,FB,"피스타치오 아몬드 프라페",1,4500,1,NULL,2,2,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1710925685841,1710925686841,1
240320100016014,240320100016014001,BCCF000002,B,C,CF,"꿀 커피",1,2300,1,NULL,2,1,1,0,0,0,0,0,0,0,0,400,0,400,0,400,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,400,0,400,0,0,0,0,0,0,1710925694103,1710925695103,1
240320100016015,240320100016015001,BNTA000053,B,N,TA,"블루레몬 티/에이드",1,3500,1,NULL,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1710925709341,1710925710341,1
240320100016015,240320100016015002,BNTA000050,B,N,TA,레몬&오렌지(홍차)티,1,3700,1,NULL,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,400,0,400,0,0,0,0,0,0,1710925709341,1710925710341,1
240320100016015,240320100016015003,BNTA000066,B,N,TA,페퍼민트티,1,3700,1,NULL,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,400,0,400,0,0,0,0,0,0,1710925709341,1710925710341,1
240320100016016,240320100016016001,BCCF000023,B,C,CF,아메리카노,1,1600,1,NULL,2,2,1,0,0,0,0,0,0,0,0,400,0,400,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,400,0,400,0,0,0,0,0,0,1710926367503,1710926368503,1
240320100016017,240320100016017001,BCCF000023,B,C,CF,아메리카노,1,1600,1,NULL,2,2,1,0,0,0,0,0,0,0,0,400,0,400,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,400,0,400,0,0,0,0,0,0,1710926460993,1710926461993,1
240320100016017,240320100016017002,BCCF000027,B,C,CF,"카페 라떼",1,2700,1,NULL,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,400,0,0,0,0,0,0,1710926460993,1710926461993,1
240320100016018,240320100016018001,BCCF000023,B,C,CF,아메리카노,1,1600,1,NULL,2,2,1,0,0,0,0,0,0,0,0,400,0,400,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,400,0,400,0,0,0,0,0,0,1710928681745,1710928682745,1
240320100016019,240320100016019001,BCCF000020,B,C,CF,"바닐라 라떼",1,3100,1,NULL,2,2,1,0,0,0,0,1,0,0,0,400,0,400,0,400,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,400,0,0,0,0,0,0,1710929006670,1710929007670,1
240320100016020,240320100016020001,BCCF000023,B,C,CF,아메리카노,1,1600,1,NULL,2,2,1,0,0,0,0,0,0,0,0,400,0,400,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,400,0,400,0,0,0,0,0,0,1710929006869,1710929007869,1
240320100016021,240320100016021001,BCCF000030,B,C,CF,"헤이즐넛 라떼",1,3600,1,NULL,2,2,1,0,0,0,0,1,0,0,0,400,0,400,0,400,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,400,0,0,0,0,0,0,1710931188395,1710931189395,1
240320100016022,240320100016022001,BCCF000027,B,C,CF,"카페 라떼",1,4800,1,NULL,3,3,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,400,0,0,0,0,0,0,1710931345305,1710931370539,1
240320100016023,240320100016023001,BNTA000068,B,N,TA,"한라봉 티/에이드",1,3500,1,NULL,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1710931418495,1710931432068,1
240320100016023,240320100016023002,BNTA000049,B,N,TA,"깔라만시 에이드",1,3600,1,NULL,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1710931414556,1710931436509,1
240320100016024,240320100016024001,BNFB000074,B,N,FB,"바나나 초코칩 프라페",1,4000,1,NULL,2,1,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1710931775810,1710931787991,1
240320100016025,240320100016025001,BCCB000041,B,C,CB,"콜드브루 라떼",1,3000,1,NULL,2,3,1,0,0,0,0,3,0,0,1,400,1,400,0,400,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,400,0,0,1710931946435,1710931947435,1
240320100016026,240320100016026001,BNTA000060,B,N,TA,"장수 오미자 에이드",1,3600,1,NULL,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1710931947257,1710931948257,1
